REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2036,0.07890653191000001
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2037,0.07898255160600001
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2038,0.07905857462400001
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2039,0.078146629242
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2040,0.079210248312
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2041,0.011651321614000001
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2042,0.07918666284399999
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2043,0.07917487978000001
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2044,0.07916346311000001
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2045,0.07915166747800001
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2046,0.07907126788999999
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2047,0.07899087109200001
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2048,0.078475330896
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2049,0.078612510104
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2050,0.078750048376
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2021,1.3961247202999998
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2022,1.402207858
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2023,1.4082978969000002
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2024,1.4143812182
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2025,1.420464353
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2026,1.4250506047999998
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2027,1.4296366701
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2028,1.4342226885
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2029,1.4388087538000003
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2030,1.4433950804
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2031,1.4465262865000001
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2032,1.4496644566999999
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2033,1.4528027641
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2034,1.4559408862
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2035,1.4590722776
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2036,1.4604792046
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2037,1.4618862535
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2038,1.4632933658
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2039,1.446375743
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2040,1.4661006865
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2041,0.2137891993
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2042,1.4656641414
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2043,1.4654460454
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2044,1.4652347435000002
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2045,1.4650164174999998
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2046,1.4635283023
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2047,1.4620402364
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2048,1.4524811782
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2049,1.4550286904
GLOBAL,S1D1,LNDAGRFJIC01,WTRSURFJI,2050,1.457582859
GLOBAL,S1D1,LNDAGRFJIC02,WTREVTFJI,2021,59.7311014
GLOBAL,S1D1,LNDAGRFJIC02,WTREVTFJI,2034,59.536869599999996
GLOBAL,S1D1,LNDAGRFJIC02,WTREVTFJI,2040,59.4515143
GLOBAL,S1D1,LNDAGRFJIC02,WTRGRCFJI,2021,2.178428404
GLOBAL,S1D1,LNDAGRFJIC02,WTRGRCFJI,2034,2.171344656
GLOBAL,S1D1,LNDAGRFJIC02,WTRGRCFJI,2040,2.168231698
GLOBAL,S1D1,LNDAGRFJIC02,WTRSURFJI,2021,26.00059708
GLOBAL,S1D1,LNDAGRFJIC02,WTRSURFJI,2034,25.916049119999997
GLOBAL,S1D1,LNDAGRFJIC02,WTRSURFJI,2040,25.87889446
GLOBAL,S1D1,LNDAGRFJIC03,WTREVTFJI,2034,47.0623635
GLOBAL,S1D1,LNDAGRFJIC03,WTREVTFJI,2040,47.0623635
GLOBAL,S1D1,LNDAGRFJIC03,WTRGRCFJI,2034,1.53571923
GLOBAL,S1D1,LNDAGRFJIC03,WTRGRCFJI,2040,1.53571923
GLOBAL,S1D1,LNDAGRFJIC03,WTRSURFJI,2034,18.3295521
GLOBAL,S1D1,LNDAGRFJIC03,WTRSURFJI,2040,18.3295521
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2021,0.021679500219999998
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2022,0.02177400015
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2023,0.021868500080000002
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2024,0.02196300001
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2025,0.02205749994
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2026,0.02212869988
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2027,0.02219989982
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2028,0.02227109976
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2029,0.02234230019
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2030,0.02241350013
