REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,S1D1,LNDSGCHRTOT,1,2040,1.6477364
GLOBAL,S1D1,LNDSGCHRTOT,1,2041,1.6474909
GLOBAL,S1D1,LNDSGCHRTOT,1,2042,1.6472455
GLOBAL,S1D1,LNDSGCHRTOT,1,2043,1.647
GLOBAL,S1D1,LNDSGCHRTOT,1,2044,1.6467636
GLOBAL,S1D1,LNDSGCHRTOT,1,2045,1.6465182
GLOBAL,S1D1,LNDSGCHRTOT,1,2046,1.6448455
GLOBAL,S1D1,LNDSGCHRTOT,1,2047,1.6431727
GLOBAL,S1D1,LNDSGCHRTOT,1,2048,1.630247
GLOBAL,S1D1,LNDSGCHRTOT,1,2049,1.6342008
GLOBAL,S1D1,LNDSGCHRTOT,1,2050,1.6381636
GLOBAL,S1D1,LNDOTHHRTOT,1,2021,0.067992391
GLOBAL,S1D1,LNDOTHHRTOT,1,2022,0.068288696
GLOBAL,S1D1,LNDOTHHRTOT,1,2023,0.068585109
GLOBAL,S1D1,LNDOTHHRTOT,1,2024,0.068881522
GLOBAL,S1D1,LNDOTHHRTOT,1,2025,0.069177826
GLOBAL,S1D1,LNDOTHHRTOT,1,2026,0.069401196
GLOBAL,S1D1,LNDOTHHRTOT,1,2027,0.069624457
GLOBAL,S1D1,LNDOTHHRTOT,1,2028,0.069847717
GLOBAL,S1D1,LNDOTHHRTOT,1,2029,0.070070978
GLOBAL,S1D1,LNDOTHHRTOT,1,2030,0.070294348
GLOBAL,S1D1,LNDOTHHRTOT,1,2031,0.070447065
GLOBAL,S1D1,LNDOTHHRTOT,1,2032,0.070599783
GLOBAL,S1D1,LNDOTHHRTOT,1,2033,0.070752609
GLOBAL,S1D1,LNDOTHHRTOT,1,2034,0.070905326
GLOBAL,S1D1,LNDOTHHRTOT,1,2035,0.071058152
GLOBAL,S1D1,LNDOTHHRTOT,1,2036,0.071126522
GLOBAL,S1D1,LNDOTHHRTOT,1,2037,0.071194891
GLOBAL,S1D1,LNDOTHHRTOT,1,2038,0.07126337
GLOBAL,S1D1,LNDOTHHRTOT,1,2039,0.071696522
GLOBAL,S1D1,LNDOTHHRTOT,1,2040,0.071400217
GLOBAL,S1D1,LNDOTHHRTOT,1,2041,0.071389565
GLOBAL,S1D1,LNDOTHHRTOT,1,2042,0.071379022
GLOBAL,S1D1,LNDOTHHRTOT,1,2043,0.071368478
GLOBAL,S1D1,LNDOTHHRTOT,1,2044,0.071357935
GLOBAL,S1D1,LNDOTHHRTOT,1,2045,0.071347283
GLOBAL,S1D1,LNDOTHHRTOT,1,2046,0.071274891
GLOBAL,S1D1,LNDOTHHRTOT,1,2047,0.0712025
GLOBAL,S1D1,LNDOTHHRTOT,1,2048,0.07129087
GLOBAL,S1D1,LNDOTHHRTOT,1,2049,0.071138152
GLOBAL,S1D1,LNDOTHHRTOT,1,2050,0.070985326
GLOBAL,S1D1,LNDAGRFJIC01,15,2021,1.5690909
GLOBAL,S1D1,LNDAGRFJIC01,20,2021,0.067992391
GLOBAL,S1D1,LNDAGRFJIC01,11,2021,0.073357143
GLOBAL,S1D1,LNDAGRFJIC01,15,2022,1.5759273
GLOBAL,S1D1,LNDAGRFJIC01,20,2022,0.068288696
GLOBAL,S1D1,LNDAGRFJIC01,11,2022,0.073676939
GLOBAL,S1D1,LNDAGRFJIC01,15,2023,1.5827727
GLOBAL,S1D1,LNDAGRFJIC01,20,2023,0.068585109
GLOBAL,S1D1,LNDAGRFJIC01,11,2023,0.073996633
GLOBAL,S1D1,LNDAGRFJIC01,15,2024,1.5896091
GLOBAL,S1D1,LNDAGRFJIC01,20,2024,0.068881522
GLOBAL,S1D1,LNDAGRFJIC01,11,2024,0.074316429
GLOBAL,S1D1,LNDAGRFJIC01,15,2025,1.5964455
GLOBAL,S1D1,LNDAGRFJIC01,20,2025,0.069177826
GLOBAL,S1D1,LNDAGRFJIC01,11,2025,0.074636224
GLOBAL,S1D1,LNDAGRFJIC01,15,2026,1.6016
GLOBAL,S1D1,LNDAGRFJIC01,20,2026,0.069401196
GLOBAL,S1D1,LNDAGRFJIC01,11,2026,0.074877143
GLOBAL,S1D1,LNDAGRFJIC01,15,2027,1.6067545
GLOBAL,S1D1,LNDAGRFJIC01,20,2027,0.069624457
GLOBAL,S1D1,LNDAGRFJIC01,11,2027,0.075118061
GLOBAL,S1D1,LNDAGRFJIC01,15,2028,1.6119091
GLOBAL,S1D1,LNDAGRFJIC01,20,2028,0.069847717
GLOBAL,S1D1,LNDAGRFJIC01,11,2028,0.075358878
GLOBAL,S1D1,LNDAGRFJIC01,15,2029,1.6170636
GLOBAL,S1D1,LNDAGRFJIC01,20,2029,0.070070978
GLOBAL,S1D1,LNDAGRFJIC01,11,2029,0.075599796
GLOBAL,S1D1,LNDAGRFJIC01,15,2030,1.6222182
GLOBAL,S1D1,LNDAGRFJIC01,20,2030,0.070294348
GLOBAL,S1D1,LNDAGRFJIC01,11,2030,0.075840714
GLOBAL,S1D1,LNDAGRFJIC01,15,2031,1.6257364
GLOBAL,S1D1,LNDAGRFJIC01,20,2031,0.070447065
GLOBAL,S1D1,LNDAGRFJIC01,11,2031,0.07600551
GLOBAL,S1D1,LNDAGRFJIC01,15,2032,1.6292636
GLOBAL,S1D1,LNDAGRFJIC01,20,2032,0.070599783
GLOBAL,S1D1,LNDAGRFJIC01,11,2032,0.076170408
GLOBAL,S1D1,LNDAGRFJIC01,15,2033,1.6327909
GLOBAL,S1D1,LNDAGRFJIC01,20,2033,0.070752609
GLOBAL,S1D1,LNDAGRFJIC01,11,2033,0.076335204
GLOBAL,S1D1,LNDAGRFJIC01,15,2034,1.6363182
GLOBAL,S1D1,LNDAGRFJIC01,20,2034,0.070905326
GLOBAL,S1D1,LNDAGRFJIC01,11,2034,0.0765
GLOBAL,S1D1,LNDAGRFJIC01,15,2035,1.6398364
GLOBAL,S1D1,LNDAGRFJIC01,20,2035,0.071058152
GLOBAL,S1D1,LNDAGRFJIC01,11,2035,0.076664796
GLOBAL,S1D1,LNDAGRFJIC01,15,2036,1.6414182
GLOBAL,S1D1,LNDAGRFJIC01,20,2036,0.071126522
GLOBAL,S1D1,LNDAGRFJIC01,11,2036,0.076738571
GLOBAL,S1D1,LNDAGRFJIC01,15,2037,1.643
GLOBAL,S1D1,LNDAGRFJIC01,20,2037,0.071194891
GLOBAL,S1D1,LNDAGRFJIC01,11,2037,0.076812449
GLOBAL,S1D1,LNDAGRFJIC01,15,2038,1.6445818
GLOBAL,S1D1,LNDAGRFJIC01,20,2038,0.07126337
GLOBAL,S1D1,LNDAGRFJIC01,11,2038,0.076886224
GLOBAL,S1D1,LNDAGRFJIC01,15,2039,1.6206148
GLOBAL,S1D1,LNDAGRFJIC01,20,2039,0.071696522
GLOBAL,S1D1,LNDAGRFJIC01,11,2039,0.077353673
GLOBAL,S1D1,LNDAGRFJIC01,15,2040,1.6477364
GLOBAL,S1D1,LNDAGRFJIC01,20,2040,0.071400217
GLOBAL,S1D1,LNDAGRFJIC01,11,2040,0.077033878
GLOBAL,S1D1,LNDAGRFJIC01,20,2041,0.071389565
GLOBAL,S1D1,LNDAGRFJIC01,11,2041,0.077022449
GLOBAL,S1D1,LNDAGRFJIC01,15,2042,1.6472455
GLOBAL,S1D1,LNDAGRFJIC01,20,2042,0.071379022
GLOBAL,S1D1,LNDAGRFJIC01,11,2042,0.07701102
GLOBAL,S1D1,LNDAGRFJIC01,15,2043,1.647
GLOBAL,S1D1,LNDAGRFJIC01,20,2043,0.071368478
GLOBAL,S1D1,LNDAGRFJIC01,11,2043,0.076999694
GLOBAL,S1D1,LNDAGRFJIC01,15,2044,1.6467636
GLOBAL,S1D1,LNDAGRFJIC01,20,2044,0.071357935
GLOBAL,S1D1,LNDAGRFJIC01,11,2044,0.076988265
GLOBAL,S1D1,LNDAGRFJIC01,15,2045,1.6465182
GLOBAL,S1D1,LNDAGRFJIC01,20,2045,0.071347283
GLOBAL,S1D1,LNDAGRFJIC01,11,2045,0.076976837
GLOBAL,S1D1,LNDAGRFJIC01,15,2046,1.6448455
GLOBAL,S1D1,LNDAGRFJIC01,20,2046,0.071274891
GLOBAL,S1D1,LNDAGRFJIC01,11,2046,0.076898673
GLOBAL,S1D1,LNDAGRFJIC01,15,2047,1.6431727
GLOBAL,S1D1,LNDAGRFJIC01,20,2047,0.0712025
GLOBAL,S1D1,LNDAGRFJIC01,11,2047,0.076820612
GLOBAL,S1D1,LNDAGRFJIC01,15,2048,1.630247
GLOBAL,S1D1,LNDAGRFJIC01,20,2048,0.07129087
GLOBAL,S1D1,LNDAGRFJIC01,11,2048,0.076915816
GLOBAL,S1D1,LNDAGRFJIC01,15,2049,1.6342008
GLOBAL,S1D1,LNDAGRFJIC01,20,2049,0.071138152
GLOBAL,S1D1,LNDAGRFJIC01,11,2049,0.07675102
GLOBAL,S1D1,LNDAGRFJIC01,15,2050,1.6381636
GLOBAL,S1D1,LNDAGRFJIC01,20,2050,0.070985326
GLOBAL,S1D1,LNDAGRFJIC01,11,2050,0.076586224
GLOBAL,S1D1,LNDAGRFJIC04,8,2021,0.044243878
GLOBAL,S1D1,LNDAGRFJIC04,14,2021,0.059223846
GLOBAL,S1D1,LNDAGRFJIC04,8,2022,0.044436735
GLOBAL,S1D1,LNDAGRFJIC04,14,2022,0.059481978
GLOBAL,S1D1,LNDAGRFJIC04,8,2023,0.044629592
GLOBAL,S1D1,LNDAGRFJIC04,14,2023,0.05974022
GLOBAL,S1D1,LNDAGRFJIC04,8,2024,0.044822449
GLOBAL,S1D1,LNDAGRFJIC04,14,2024,0.059998352
GLOBAL,S1D1,LNDAGRFJIC04,8,2025,0.045015306
GLOBAL,S1D1,LNDAGRFJIC04,14,2025,0.060256484
GLOBAL,S1D1,LNDAGRFJIC04,8,2026,0.045160612
GLOBAL,S1D1,LNDAGRFJIC04,14,2026,0.060450989
GLOBAL,S1D1,LNDAGRFJIC04,8,2027,0.045305918
GLOBAL,S1D1,LNDAGRFJIC04,14,2027,0.060645495
GLOBAL,S1D1,LNDAGRFJIC04,8,2028,0.045451224
GLOBAL,S1D1,LNDAGRFJIC04,14,2028,0.06084
GLOBAL,S1D1,LNDAGRFJIC04,8,2029,0.045596531
GLOBAL,S1D1,LNDAGRFJIC04,14,2029,0.061034396
GLOBAL,S1D1,LNDAGRFJIC04,8,2030,0.045741837
GLOBAL,S1D1,LNDAGRFJIC04,14,2030,0.061228901
GLOBAL,S1D1,LNDAGRFJIC04,8,2031,0.045841224
GLOBAL,S1D1,LNDAGRFJIC04,14,2031,0.061361978
GLOBAL,S1D1,LNDAGRFJIC04,8,2032,0.045940612
GLOBAL,S1D1,LNDAGRFJIC04,14,2032,0.061495055
GLOBAL,S1D1,LNDAGRFJIC04,8,2033,0.04604
GLOBAL,S1D1,LNDAGRFJIC04,14,2033,0.061628132
GLOBAL,S1D1,LNDAGRFJIC04,8,2034,0.046139388
GLOBAL,S1D1,LNDAGRFJIC04,14,2034,0.061761209
GLOBAL,S1D1,LNDAGRFJIC04,8,2035,0.046238776
GLOBAL,S1D1,LNDAGRFJIC04,14,2035,0.061894176
GLOBAL,S1D1,LNDAGRFJIC04,8,2036,0.046283265
GLOBAL,S1D1,LNDAGRFJIC04,14,2036,0.061953846
GLOBAL,S1D1,LNDAGRFJIC04,8,2037,0.046327959
GLOBAL,S1D1,LNDAGRFJIC04,14,2037,0.062013407
GLOBAL,S1D1,LNDAGRFJIC04,8,2038,0.046372449
GLOBAL,S1D1,LNDAGRFJIC04,14,2038,0.062072967
GLOBAL,S1D1,LNDAGRFJIC04,8,2039,0.046654286
GLOBAL,S1D1,LNDAGRFJIC04,14,2039,0.06245033
GLOBAL,S1D1,LNDAGRFJIC04,8,2040,0.046461429
GLOBAL,S1D1,LNDAGRFJIC04,14,2040,0.062192198
GLOBAL,S1D1,LNDAGRFJIC04,15,2041,1.6474909
GLOBAL,S1D1,LNDAGRFJIC04,8,2041,0.04645449
GLOBAL,S1D1,LNDAGRFJIC04,14,2041,0.062182967
GLOBAL,S1D1,LNDAGRFJIC04,8,2042,0.046447755
GLOBAL,S1D1,LNDAGRFJIC04,14,2042,0.062173736
GLOBAL,S1D1,LNDAGRFJIC04,8,2043,0.046440816
GLOBAL,S1D1,LNDAGRFJIC04,14,2043,0.062164615
GLOBAL,S1D1,LNDAGRFJIC04,8,2044,0.046433878
GLOBAL,S1D1,LNDAGRFJIC04,14,2044,0.062155385
GLOBAL,S1D1,LNDAGRFJIC04,8,2045,0.046426939
GLOBAL,S1D1,LNDAGRFJIC04,14,2045,0.062146154
GLOBAL,S1D1,LNDAGRFJIC04,8,2046,0.04638
GLOBAL,S1D1,LNDAGRFJIC04,14,2046,0.062083077
GLOBAL,S1D1,LNDAGRFJIC04,8,2047,0.046332857
GLOBAL,S1D1,LNDAGRFJIC04,14,2047,0.06202
GLOBAL,S1D1,LNDAGRFJIC04,8,2048,0.046390204
GLOBAL,S1D1,LNDAGRFJIC04,14,2048,0.062096813
GLOBAL,S1D1,LNDAGRFJIC04,8,2049,0.046290816
GLOBAL,S1D1,LNDAGRFJIC04,14,2049,0.061963736
GLOBAL,S1D1,LNDAGRFJIC04,8,2050,0.046191429
GLOBAL,S1D1,LNDAGRFJIC04,14,2050,0.061830769
GLOBAL,S1D1,LNDFORTOT,1,2021,35.135942
GLOBAL,S1D1,LNDFORTOT,1,2034,66.080177
GLOBAL,S1D1,LNDFORTOT,1,2040,59.741144
GLOBAL,S2D2,PWRBIOFJIXX01,1,2022,2.1980592
GLOBAL,S2D2,PWRBIOFJIXX01,1,2023,1.1394396
GLOBAL,S2D2,PWRBIOFJIXX01,1,2024,1.060106
GLOBAL,S2D2,PWRBIOFJIXX01,1,2025,0.9906891
GLOBAL,S2D2,PWRBIOFJIXX01,1,2026,0.84193861
GLOBAL,S2D2,PWRBIOFJIXX01,1,2027,0.69318811
GLOBAL,S2D2,PWRBIOFJIXX01,1,2028,0.55919368
GLOBAL,S2D2,PWRBIOFJIXX01,1,2030,0.95165265
GLOBAL,S2D2,PWRBIOFJIXX01,1,2031,1.0912798
GLOBAL,S2D2,PWRBIOFJIXX01,1,2032,0.0052539151
GLOBAL,S2D2,PWRBIOFJIXX01,1,2033,0.0052539151
GLOBAL,S2D2,PWRBIOFJIXX01,1,2034,0.0061641146
GLOBAL,S2D2,PWRBIOFJIXX01,1,2035,0.18140807
GLOBAL,S2D2,PWRBIOFJIXX01,1,2037,0.017454511
GLOBAL,S2D2,PWRBIOFJIXX01,1,2039,0.44239044
GLOBAL,S2D2,PWRBIOFJIXX01,1,2040,0.029666874
GLOBAL,S2D2,PWRBIOFJIXX01,1,2041,0.037976903
GLOBAL,S2D2,PWRBIOFJIXX01,1,2045,0.42022076
GLOBAL,S2D2,PWRBIOFJIXX01,1,2046,0.3714177
GLOBAL,S2D2,PWRBIOFJIXX01,1,2047,0.47165061
GLOBAL,S2D2,PWRBIOFJIXX01,1,2048,2.3179297
GLOBAL,S2D2,PWRBIOFJIXX01,1,2049,1.2255487
GLOBAL,S2D2,PWRHYDFJIXX01,1,2021,2.9234431
GLOBAL,S2D2,PWRHYDFJIXX01,1,2022,0.79519744
GLOBAL,S2D2,PWRHYDFJIXX01,1,2023,1.9149039
GLOBAL,S2D2,PWRHYDFJIXX01,1,2024,2.0640511
GLOBAL,S2D2,PWRHYDFJIXX01,1,2025,2.1945548
GLOBAL,S2D2,PWRHYDFJIXX01,1,2026,2.4742058
GLOBAL,S2D2,PWRHYDFJIXX01,1,2027,2.7538567
GLOBAL,S2D2,PWRHYDFJIXX01,1,2028,3.0187516
GLOBAL,S2D2,PWRHYDFJIXX01,1,2029,3.7088457
GLOBAL,S2D2,PWRHYDFJIXX01,1,2030,2.8880935
GLOBAL,S2D2,PWRHYDFJIXX01,1,2031,2.8880935
GLOBAL,S2D2,PWRHYDFJIXX01,1,2032,4.0107184
GLOBAL,S2D2,PWRHYDFJIXX01,1,2033,4.1590722
GLOBAL,S2D2,PWRHYDFJIXX01,1,2034,2.8880935
GLOBAL,S2D2,PWRHYDFJIXX01,1,2035,4.196505
GLOBAL,S2D2,PWRHYDFJIXX01,1,2036,4.1501985
GLOBAL,S2D2,PWRHYDFJIXX01,1,2037,4.196505
GLOBAL,S2D2,PWRHYDFJIXX01,1,2038,4.196505
GLOBAL,S2D2,PWRHYDFJIXX01,1,2039,4.196505
GLOBAL,S2D2,PWRHYDFJIXX01,1,2040,4.1077031
GLOBAL,S2D2,PWRHYDFJIXX01,1,2041,4.196505
GLOBAL,S2D2,PWRHYDFJIXX01,1,2042,4.196505
GLOBAL,S2D2,PWRHYDFJIXX01,1,2043,4.196505
GLOBAL,S2D2,PWRHYDFJIXX01,1,2044,4.196505
GLOBAL,S2D2,PWRHYDFJIXX01,1,2045,4.196505
GLOBAL,S2D2,PWRHYDFJIXX01,1,2046,4.196505
GLOBAL,S2D2,PWRHYDFJIXX01,1,2047,4.196505
GLOBAL,S2D2,PWRHYDFJIXX01,1,2048,4.196505
GLOBAL,S2D2,PWRHYDFJIXX01,1,2049,4.196505
GLOBAL,S2D2,PWRHYDFJIXX01,1,2050,4.196505
GLOBAL,S2D2,PWROILFJIXX01,2,2035,0.065667324
GLOBAL,S2D2,PWROILFJIXX01,2,2038,0.73577036
GLOBAL,S2D2,PWROILFJIXX01,2,2039,0.56221525
GLOBAL,S2D2,PWROILFJIXX01,2,2041,0.31304274
GLOBAL,S2D2,PWRPETFJIXX01,2,2034,1.4096956
GLOBAL,S2D2,PWRPETFJIXX01,2,2036,0.45918913
GLOBAL,S2D2,PWRPETFJIXX01,2,2037,0.56123532
GLOBAL,S2D2,PWRPETFJIXX01,2,2040,0.95562806
GLOBAL,S2D2,PWRPETFJIXX01,2,2041,0.73746067
GLOBAL,S2D2,PWRPETFJIXX01,2,2042,1.2717409
GLOBAL,S2D2,PWRPETFJIXX01,2,2043,1.4550015
GLOBAL,S2D2,PWRPETFJIXX01,2,2044,1.6469888
GLOBAL,S2D2,PWRPETFJIXX01,2,2045,1.4100287
GLOBAL,S2D2,PWRPETFJIXX01,2,2046,1.6769991
GLOBAL,S2D2,PWRPETFJIXX01,2,2047,1.6281117
GLOBAL,S2D2,PWRPETFJIXX01,2,2049,1.3105484
GLOBAL,S2D2,PWRPETFJIXX01,2,2050,2.7542645
GLOBAL,S2D2,PWRSPVFJIXX01,1,2040,0.26519321
GLOBAL,S2D2,PWRSPVFJIXX01,1,2041,0.26519321
GLOBAL,S2D2,PWRSPVFJIXX01,1,2042,0.26519321
GLOBAL,S2D2,PWRSPVFJIXX01,1,2043,0.26519321
GLOBAL,S2D2,PWRSPVFJIXX01,1,2044,0.26519321
GLOBAL,S2D2,PWRSPVFJIXX01,1,2045,0.26519321
GLOBAL,S2D2,PWRSPVFJIXX01,1,2046,0.26519321
GLOBAL,S2D2,PWRSPVFJIXX01,1,2047,0.44074184
GLOBAL,S2D2,PWRSPVFJIXX01,1,2048,0.44074184
GLOBAL,S2D2,PWRSPVFJIXX01,1,2049,0.44074184
GLOBAL,S2D2,PWRSPVFJIXX01,1,2050,0.44074184
GLOBAL,S2D2,PWRTRNFJIXX,1,2021,2.9234431
GLOBAL,S2D2,PWRTRNFJIXX,1,2022,2.9932566
GLOBAL,S2D2,PWRTRNFJIXX,1,2023,3.0543435
GLOBAL,S2D2,PWRTRNFJIXX,1,2024,3.1241571
GLOBAL,S2D2,PWRTRNFJIXX,1,2025,3.185244
GLOBAL,S2D2,PWRTRNFJIXX,1,2026,3.3161444
GLOBAL,S2D2,PWRTRNFJIXX,1,2027,3.4470448
GLOBAL,S2D2,PWRTRNFJIXX,1,2028,3.5779453
GLOBAL,S2D2,PWRTRNFJIXX,1,2029,3.7088457
GLOBAL,S2D2,PWRTRNFJIXX,1,2030,3.8397461
GLOBAL,S2D2,PWRTRNFJIXX,1,2031,3.9793733
GLOBAL,S2D2,PWRTRNFJIXX,1,2032,4.1190004
GLOBAL,S2D2,PWRTRNFJIXX,1,2033,4.2673542
GLOBAL,S2D2,PWRTRNFJIXX,1,2034,4.4069814
GLOBAL,S2D2,PWRTRNFJIXX,1,2035,4.5466085
GLOBAL,S2D2,PWRTRNFJIXX,1,2036,4.7124157
GLOBAL,S2D2,PWRTRNFJIXX,1,2037,4.8782229
GLOBAL,S2D2,PWRTRNFJIXX,1,2038,5.0353035
GLOBAL,S2D2,PWRTRNFJIXX,1,2039,5.2011107
GLOBAL,S2D2,PWRTRNFJIXX,1,2040,5.3581912
GLOBAL,S2D2,PWRTRNFJIXX,1,2041,5.5501785
GLOBAL,S2D2,PWRTRNFJIXX,1,2042,5.7334391
GLOBAL,S2D2,PWRTRNFJIXX,1,2043,5.9166997
GLOBAL,S2D2,PWRTRNFJIXX,1,2044,6.108687
GLOBAL,S2D2,PWRTRNFJIXX,1,2045,6.2919476
GLOBAL,S2D2,PWRTRNFJIXX,1,2046,6.510115
GLOBAL,S2D2,PWRTRNFJIXX,1,2047,6.7370091
GLOBAL,S2D2,PWRTRNFJIXX,1,2048,6.9551765
GLOBAL,S2D2,PWRTRNFJIXX,1,2049,7.1733439
GLOBAL,S2D2,PWRTRNFJIXX,1,2050,7.3915113
GLOBAL,S2D2,PWRWONFJIXX01,1,2032,0.10302811
GLOBAL,S2D2,PWRWONFJIXX01,1,2033,0.10302811
GLOBAL,S2D2,PWRWONFJIXX01,1,2034,0.10302811
GLOBAL,S2D2,PWRWONFJIXX01,1,2035,0.10302811
GLOBAL,S2D2,PWRWONFJIXX01,1,2036,0.10302811
GLOBAL,S2D2,PWRWONFJIXX01,1,2037,0.10302811
GLOBAL,S2D2,PWRWONFJIXX01,1,2038,0.10302811
GLOBAL,S2D2,RNWBIOFJIXX,1,2022,8.3965861
GLOBAL,S2D2,RNWBIOFJIXX,1,2023,4.3526593
GLOBAL,S2D2,RNWBIOFJIXX,1,2024,4.0496049
GLOBAL,S2D2,RNWBIOFJIXX,1,2025,3.7844324
GLOBAL,S2D2,RNWBIOFJIXX,1,2026,3.2162055
GLOBAL,S2D2,RNWBIOFJIXX,1,2027,2.6479786
GLOBAL,S2D2,RNWBIOFJIXX,1,2028,2.1361199
GLOBAL,S2D2,RNWBIOFJIXX,1,2030,3.6353131
GLOBAL,S2D2,RNWBIOFJIXX,1,2031,4.1686888
GLOBAL,S2D2,RNWBIOFJIXX,1,2032,0.020069956
GLOBAL,S2D2,RNWBIOFJIXX,1,2033,0.020069956
GLOBAL,S2D2,RNWBIOFJIXX,1,2034,0.023546918
GLOBAL,S2D2,RNWBIOFJIXX,1,2035,0.69297883
GLOBAL,S2D2,RNWBIOFJIXX,1,2037,0.066676233
GLOBAL,S2D2,RNWBIOFJIXX,1,2039,1.6899315
GLOBAL,S2D2,RNWBIOFJIXX,1,2040,0.11332746
GLOBAL,S2D2,RNWBIOFJIXX,1,2041,0.14507177
GLOBAL,S2D2,RNWBIOFJIXX,1,2045,1.6052433
GLOBAL,S2D2,RNWBIOFJIXX,1,2046,1.4188156
GLOBAL,S2D2,RNWBIOFJIXX,1,2047,1.8017053
GLOBAL,S2D2,RNWBIOFJIXX,1,2048,8.8544914
GLOBAL,S2D2,RNWBIOFJIXX,1,2049,4.6815961
GLOBAL,S2D2,RNWHYDFJIXX,1,2021,2.9234431
GLOBAL,S2D2,RNWHYDFJIXX,1,2022,0.79519744
GLOBAL,S2D2,RNWHYDFJIXX,1,2023,1.9149039
GLOBAL,S2D2,RNWHYDFJIXX,1,2024,2.0640511
GLOBAL,S2D2,RNWHYDFJIXX,1,2025,2.1945548
GLOBAL,S2D2,RNWHYDFJIXX,1,2026,2.4742058
GLOBAL,S2D2,RNWHYDFJIXX,1,2027,2.7538567
GLOBAL,S2D2,RNWHYDFJIXX,1,2028,3.0187516
GLOBAL,S2D2,RNWHYDFJIXX,1,2029,3.7088457
GLOBAL,S2D2,RNWHYDFJIXX,1,2030,2.8880935
GLOBAL,S2D2,RNWHYDFJIXX,1,2031,2.8880935
GLOBAL,S2D2,RNWHYDFJIXX,1,2032,4.0107184
GLOBAL,S2D2,RNWHYDFJIXX,1,2033,4.1590722
GLOBAL,S2D2,RNWHYDFJIXX,1,2034,2.8880935
GLOBAL,S2D2,RNWHYDFJIXX,1,2035,4.196505
GLOBAL,S2D2,RNWHYDFJIXX,1,2036,4.1501985
GLOBAL,S2D2,RNWHYDFJIXX,1,2037,4.196505
GLOBAL,S2D2,RNWHYDFJIXX,1,2038,4.196505
GLOBAL,S2D2,RNWHYDFJIXX,1,2039,4.196505
GLOBAL,S2D2,RNWHYDFJIXX,1,2040,4.1077031
GLOBAL,S2D2,RNWHYDFJIXX,1,2041,4.196505
GLOBAL,S2D2,RNWHYDFJIXX,1,2042,4.196505
GLOBAL,S2D2,RNWHYDFJIXX,1,2043,4.196505
GLOBAL,S2D2,RNWHYDFJIXX,1,2044,4.196505
GLOBAL,S2D2,RNWHYDFJIXX,1,2045,4.196505
GLOBAL,S2D2,RNWHYDFJIXX,1,2046,4.196505
GLOBAL,S2D2,RNWHYDFJIXX,1,2047,4.196505
GLOBAL,S2D2,RNWHYDFJIXX,1,2048,4.196505
GLOBAL,S2D2,RNWHYDFJIXX,1,2049,4.196505
GLOBAL,S2D2,RNWHYDFJIXX,1,2050,4.196505
GLOBAL,S2D2,RNWSPVFJIXX,1,2040,0.26519321
GLOBAL,S2D2,RNWSPVFJIXX,1,2041,0.26519321
GLOBAL,S2D2,RNWSPVFJIXX,1,2042,0.26519321
GLOBAL,S2D2,RNWSPVFJIXX,1,2043,0.26519321
GLOBAL,S2D2,RNWSPVFJIXX,1,2044,0.26519321
GLOBAL,S2D2,RNWSPVFJIXX,1,2045,0.26519321
GLOBAL,S2D2,RNWSPVFJIXX,1,2046,0.26519321
GLOBAL,S2D2,RNWSPVFJIXX,1,2047,0.44074184
GLOBAL,S2D2,RNWSPVFJIXX,1,2048,0.44074184
GLOBAL,S2D2,RNWSPVFJIXX,1,2049,0.44074184
GLOBAL,S2D2,RNWSPVFJIXX,1,2050,0.44074184
GLOBAL,S2D2,RNWWONFJIXX,1,2032,0.10302811
GLOBAL,S2D2,RNWWONFJIXX,1,2033,0.10302811
GLOBAL,S2D2,RNWWONFJIXX,1,2034,0.10302811
GLOBAL,S2D2,RNWWONFJIXX,1,2035,0.10302811
GLOBAL,S2D2,RNWWONFJIXX,1,2036,0.10302811
GLOBAL,S2D2,RNWWONFJIXX,1,2037,0.10302811
GLOBAL,S2D2,RNWWONFJIXX,1,2038,0.10302811
GLOBAL,S2D2,MINLNDTOT,1,2021,26.170909
GLOBAL,S2D2,MINLNDTOT,1,2022,1.8218116
GLOBAL,S2D2,MINLNDTOT,1,2023,1.8297243
GLOBAL,S2D2,MINLNDTOT,1,2024,1.8376278
GLOBAL,S2D2,MINLNDTOT,1,2025,1.8455313
GLOBAL,S2D2,MINLNDTOT,1,2026,1.8514899
GLOBAL,S2D2,MINLNDTOT,1,2027,1.8574485
GLOBAL,S2D2,MINLNDTOT,1,2028,1.8634069
GLOBAL,S2D2,MINLNDTOT,1,2029,1.8693653
GLOBAL,S2D2,MINLNDTOT,1,2030,1.875324
GLOBAL,S2D2,MINLNDTOT,1,2031,1.8793921
GLOBAL,S2D2,MINLNDTOT,1,2032,1.8834695
GLOBAL,S2D2,MINLNDTOT,1,2033,1.8875469
GLOBAL,S2D2,MINLNDTOT,1,2034,1.8916241
GLOBAL,S2D2,MINLNDTOT,1,2035,1.8956923
GLOBAL,S2D2,MINLNDTOT,1,2036,66.853409
GLOBAL,S2D2,MINLNDTOT,1,2037,1.8993487
GLOBAL,S2D2,MINLNDTOT,1,2038,1.9011768
GLOBAL,S2D2,MINLNDTOT,1,2039,1.9127275
